2.161407,3.191708
-6.551062,2.126926
1.182640,1.000116
-5.639850,2.695189
1.065512,-0.921289
4.769397,3.308135
0.935574,-0.621513
-6.068899,1.751730
-2.173013,3.358891
-5.751591,2.371303
-2.449326,3.011738
3.094147,1.471327
-5.705990,1.021458
-2.174927,3.468996
5.078652,2.805728
1.124367,-0.762034
-6.133830,1.887046
1.886139,2.785725
-3.184304,-2.392605
-1.841619,3.122603
-4.450962,-1.942645
-1.522240,2.885197
3.616713,2.529030
2.601251,2.788135
4.914921,3.745140
-4.819733,2.489443
-5.552241,1.939815
2.643435,2.561439
-6.142417,1.762922
-6.065241,1.312787
-5.440746,1.770819
4.338786,3.786829
-1.946775,2.812479
-2.714451,-2.415429
-0.763299,2.635310
0.904435,-0.721036
5.035863,3.752122
-1.961056,3.927174
5.230947,3.872086
-3.972295,-2.445091
-4.255782,-3.192883
-1.596417,3.427642
0.738471,-0.498174
5.436748,3.250563
-1.297195,3.153899
-5.590748,1.267536
-4.575215,-2.309592
-3.318579,-2.431237
2.768834,2.591216
-5.971331,2.232750
-1.615986,2.936606
2.741333,2.559113
-0.851341,2.536799
-6.238639,2.328311
2.473907,2.206823
3.467503,1.992154
-3.695378,-2.036072
2.759895,2.318989
2.878933,1.789983
3.766486,3.046669
-3.858675,-2.592158
-4.544144,-2.369385
-1.817069,2.465993
2.743208,2.191412
-3.035747,-2.300100
-1.682969,2.614686
-1.557987,3.047035
0.622846,-1.632853
-0.800813,3.557730
5.190245,3.243207
2.770921,2.932908
-4.062714,-1.756970
0.351803,-0.659029
3.200677,3.214192
-2.010822,2.961710
3.340741,2.457217
-4.312018,-2.875593
-5.440012,2.227527
0.389021,-0.528097
-3.941737,-2.181404
-5.960269,2.143389
-5.583862,1.932145
-1.579923,2.616961
-1.963100,2.382673
-4.005313,-2.987948
-3.628136,-2.593535
0.560062,-0.721500
4.411010,2.810900
-6.484139,1.284449
-0.866803,3.289482
-1.287111,3.244379
-1.219217,3.540122
-4.337852,-3.006087
2.880098,3.314408
-5.457889,2.801170
0.590046,-0.212105
0.541159,-1.337090
-1.613880,3.778689
-3.907998,-2.366638
-0.067578,-0.936168
-0.019317,-1.514224
0.151600,-1.510633
0.952208,-0.511925
1.326211,-2.114330
4.475746,3.122104
-1.561698,2.578915
-1.162017,1.569793
-5.981967,2.078885
-2.534828,3.606849
-6.902627,1.359218
0.374507,-1.018007
-5.152927,2.381220
-3.578851,-2.011573
-4.187720,-3.118430
2.621919,2.842677
-3.639208,-3.327336
-2.658794,2.261376
-4.079369,-2.796382
-0.091737,-2.006454
0.598632,-0.442351
2.327088,2.518127
-1.728688,3.371947
-6.365623,2.133857
3.192597,2.325262
-3.466195,-2.429463
5.031797,3.701754
-0.224049,-0.886180
-5.961175,1.656445
1.274934,-0.486236
2.760156,2.193259
-5.954538,2.108547
-5.605631,2.371564
-1.542464,3.500743
-3.946070,-2.654843
-6.547954,1.880468
-6.624475,1.777257
-1.176196,3.624301
-6.032064,1.957262
2.595792,2.121882
-3.137753,-2.383714
-3.677826,-1.763719
1.093051,-0.641636
-2.516408,-2.253612
-1.612344,2.923112
-1.007412,3.155237
1.361304,-0.387698
5.114742,3.261177
2.532345,2.765777
-1.694393,2.838531
4.467322,3.351158
3.237193,2.393351
4.929946,2.765190
-6.396561,2.120286
-6.492702,1.498522
-3.425060,-2.583202
-1.206726,2.272333
-5.751340,1.660893
2.819695,2.166612
-5.679082,2.912305
-0.788132,3.554937
0.627351,-0.721265
-6.071133,2.922104
-0.833541,2.604978
-6.542896,1.911231
-3.925353,-1.963502
-5.785800,2.445604
-7.018545,1.449299
0.528249,-1.102634
-0.114792,-1.479306
-1.634081,3.703846
-1.827455,3.384039
-4.731903,-2.897504
-5.530104,1.529005
4.545344,3.791691
-2.549033,2.783119
-1.306977,2.957458
-5.822703,2.285477
-6.237556,2.184570
-1.571556,2.968295
2.521477,2.683833
-4.492692,-3.441065
0.836378,-1.346119
-1.365208,2.054341
-5.287437,1.786636
-5.583039,2.568858
-5.681808,2.052701
-3.754292,-2.159342
-1.909367,1.935548
5.136829,3.642507
5.253517,3.235838
0.574759,-1.733074
-3.298697,-2.057955
-5.547942,2.928899
-1.277553,2.221271
-2.343789,4.215512
-0.172268,-1.134691
-4.090246,-2.887134
4.582571,2.889206
-3.042765,-2.263684
5.248258,3.560728
2.452758,1.864085
4.702684,3.303235
-0.279222,3.249823
-1.172162,2.977043
0.666467,-1.271926
3.283042,2.970093
-4.872731,1.708515
-4.005212,-1.475026
-3.963570,-2.635842
4.429721,3.556359
5.399591,3.984893
0.256663,-0.877063
-6.454660,2.043591
3.398265,2.783355
5.145631,3.380735
-4.078470,-2.622870
-5.961971,2.069370
4.939755,3.438309
5.246097,3.289457
-3.640817,-1.017815
-4.960379,1.391466
-7.043724,1.365534
5.456971,3.485365
-6.259507,1.771307
-5.761892,3.063336
-0.790065,3.439935
2.701678,2.508064
-3.435918,-2.924532
0.003202,-1.695128
-6.299784,2.252055
2.969026,2.405574
-3.694739,-2.772088
-5.190793,2.413553
0.035653,-0.482179
-0.308615,-0.711943
-3.740001,-2.823622
-4.318244,-2.984913
-5.977806,1.480419
0.869038,-1.307406
0.489591,-1.782591
-3.848511,-3.624565
-4.177809,-3.112026
0.401651,-1.753664
-3.405813,-1.974603
3.180924,1.276482
-4.371376,-3.055010
-5.967822,2.838376
-3.823238,-2.881723
2.833115,2.658067
-4.908256,1.592069
-1.672567,2.890297
-3.747118,-3.036580
1.025049,-0.866905
-4.224157,-3.175487
-0.865041,2.825717
-0.500674,-0.849269
-1.702497,2.974419
-3.264580,-2.134610
-6.169628,2.234484
-5.576602,2.895492
2.868472,2.479368
2.527565,2.096601
4.436463,2.806101
-5.746731,2.438359
4.359766,2.922465
0.396464,-0.584190
-0.086439,-1.402719
2.739309,1.923361
-1.053758,3.116479
-0.221221,-1.220940
-4.476368,-2.255297
-6.948163,2.697886
2.697342,3.030039
-4.207801,-2.489119
5.113917,3.300932
-3.418324,-2.855705
3.098245,2.584630
2.938546,2.814246
-5.261356,2.017866
4.787895,3.075533
-2.108174,3.428811
5.343906,3.248820
-3.423187,-2.617469
0.999146,-1.324352
-6.296656,2.128554
5.114968,3.149675
-5.913862,2.028719
-3.049536,-2.246851
0.490892,-0.882786
1.104164,-0.646566
-6.768738,1.691714
-1.278362,2.859892
-6.107027,2.811479
-5.942627,1.694162
0.693110,-1.631098
-4.093947,-2.307764
3.317966,2.271280
-7.873707,2.278651
0.434438,-1.051896
-6.018206,2.258627
3.307078,2.256580
1.447573,-1.107514
1.970097,2.773060
-1.585041,3.174687
-1.572458,2.163373
-1.471342,3.543351
-0.545839,3.094099
-4.388700,-2.385194
-5.897790,1.686006
4.748592,3.543988
0.130812,-1.144679
-5.309512,1.495908
-5.680853,1.853976
3.016911,1.945372
-0.741989,2.880663
4.808136,3.465808
-4.504977,-2.041880
-4.549632,-2.288910
-6.551421,2.382399
-2.052223,2.670793
-3.935361,-3.347171
2.551200,2.665418
3.809557,2.449138
4.644743,3.117289
-6.426850,2.338663
-5.858369,1.538212
-1.532541,3.640632
1.165986,-1.768525
-6.400977,0.855975
2.405626,2.489761
-6.608447,2.084825
-6.141040,1.469835
4.470294,3.313252
-5.813420,1.383099
0.066729,-0.808209
-0.915280,2.701561
-4.025628,-3.446156
-4.913865,-2.146315
-0.635179,3.185210
-5.913508,1.418433
-4.844258,-2.084396
-4.207814,-2.440471
-5.916869,2.205728
-6.824329,2.730971
-5.872541,1.294100
-0.390832,3.779008
2.662892,2.321096
-2.199151,3.502640
-6.439862,2.697674
2.691407,2.637955
3.333793,1.477050
-6.456467,2.646633
-4.460492,-3.054018
3.156888,1.800272
-6.226709,0.873561
4.849790,3.227199
-1.354383,2.809315
-6.076493,1.673947
-3.367289,-3.458878
-3.825332,-2.515250
0.549864,-0.779433
-3.345811,-3.283714
-1.771390,3.260408
-2.193368,3.062276
-5.655150,2.761697
-5.855026,1.728492
-0.902072,2.950441
2.987595,2.226870
-1.145864,3.390696
0.074542,-1.505282
0.766686,-0.585810
5.164581,3.504935
3.045555,2.534889
-3.730477,-1.999015
-0.756177,-0.737173
-4.492934,-2.496840
-6.163922,1.886421
-4.705655,-2.180740
-6.330601,1.690356
-0.526608,-0.989435
-1.475342,2.889779
-6.201875,2.274130
-7.126427,1.989099
-0.306432,-1.058329
0.711125,-1.092343
3.057604,3.412307
5.168113,3.936894
5.137463,3.340699
0.065957,-0.974111
-1.623015,3.771330
-5.756311,2.573903
0.206873,-1.025302
0.314632,-1.427988
2.630940,2.175094
-6.014745,2.095718
-5.810241,1.440984
-6.112351,2.437176
-1.296871,2.881199
-1.543262,2.732463
0.320901,-0.967874
0.646799,-0.346732
-4.252307,-2.497575
2.875190,2.771249
2.829544,2.782173
-3.940412,-3.519353
-6.584765,2.675729
2.958064,2.808676
3.015037,2.032572
-2.388126,2.547464
-5.355961,1.722208
2.687827,3.179611
5.209582,3.225316
-0.373397,-1.473533
-6.145217,2.141915
0.250119,-0.784041
-3.675551,-2.797639
3.009097,1.928901
-3.596799,-2.551995
4.638752,3.164245
-5.695901,2.396717
2.950616,2.373474
-2.117714,3.440951
1.609400,-1.820579
-5.623456,2.554969
-1.640709,2.145852
5.586605,2.950310
-3.763741,-1.655930
-1.783321,3.407637
1.662358,-1.478224
3.237090,2.151975
-3.863290,-2.686339
0.690030,-1.979836
-3.346443,-2.736330
-5.898022,1.258205
3.089592,2.824258
1.223252,-0.830960
0.322639,-0.357588
1.095642,-0.493510
-1.823850,3.356150
-1.029103,2.948524
-0.812098,2.023767
3.113303,2.125091
1.045321,-0.729200
0.555421,-1.045526
-1.781210,3.129599
-6.257344,2.393198
0.201794,-1.109530
-6.155975,2.151918
-3.852831,-1.938878
3.354204,2.346439
-0.202875,-0.731316
0.781996,-0.258947
-3.388757,-3.302155
3.096699,2.772065
-0.938928,-0.408925
1.367087,-0.727574
1.543649,-1.822468
4.572230,3.550528
5.042301,3.120783
-0.006248,-1.681858
-4.687489,-2.229527
-5.225331,2.275722
-5.563815,1.698386
0.927224,-0.827056
-6.331911,2.497243
-5.568013,1.462511
-5.893855,2.811782
-2.105985,2.703754
-6.191178,2.125325
0.749398,-0.585759
-3.509504,-2.850939
0.762495,-1.323136
4.103317,3.060168
1.407326,-0.590627
5.093368,3.499639
2.725799,1.711194
-1.617984,2.998845
-5.583346,3.095163
-1.983165,3.098163
-6.870391,1.650622
0.802759,-1.803773
-6.326619,1.471504
0.241795,-1.098678
0.742311,-0.861591
-5.814078,1.906217
-1.576846,3.301604
-6.495781,0.770013
5.972736,3.044347
-0.860568,3.104885
-6.013589,2.832150
-1.843363,2.642287
4.962168,3.411550
-1.385632,2.471026
-1.704406,1.704932
1.055444,-1.390280
-6.356594,2.674103
-1.261909,3.691308
-4.136243,-3.239112
3.158582,2.121526
4.747440,3.015852
-5.526392,1.821643
-3.844734,-2.316770
-6.328077,0.549890
-4.344520,-1.771926
-5.978315,2.961378
4.957791,3.029687
0.796371,-1.229025
4.680188,3.208480
-4.682912,-3.436326
4.893806,3.603868
-3.732843,-2.116917
-6.565755,1.901916
-1.167249,2.622855
-4.720271,3.575454
3.366645,2.036797
-2.465682,2.602053
-4.548006,-3.065636
-0.514318,2.027100
4.580794,2.687497
-3.786483,-3.137836
-5.900098,1.530106
-3.712811,-2.022215
-6.412908,2.722159
-3.537848,-2.851304
-6.280024,2.791695
-4.086075,-1.760266
-5.484441,1.699477
-4.972463,-2.454343
-5.900324,1.633486
-5.592900,1.275901
-6.062012,2.180004
0.982585,-1.812426
4.683042,3.223287
-6.442767,2.342278
-4.688472,-2.438542
-3.359667,-1.944943
-5.673427,1.438801
-5.236288,1.640460
4.281580,3.239023
-3.767852,-2.447634
-4.676039,-2.591064
-5.952746,1.117186
0.172918,-2.760759
-4.219406,-1.804158
5.443194,3.611087
0.567523,-1.277536
-2.408715,2.368232
-6.340755,2.519491
-1.247394,3.059354
3.047884,2.574091
-4.470594,-2.592662
4.838510,3.478497
0.412165,-0.593505
-0.037063,-1.121261
-4.573877,-2.475597
5.242887,3.671797
-1.348561,2.693753
-5.622289,1.897933
5.002024,3.139638
0.129072,-0.608820
-4.391761,-1.325617
-1.314344,3.843967
0.782829,-1.597278
-4.663996,-2.593744
0.522076,-1.741036
-1.121059,0.310353
2.958308,2.266363
-4.147774,-3.718284
-6.775574,1.448436
